precision,recall,threshold
0.050049838402754704,0.9747058823529412,0.27156811885963683
0.050065464800080575,0.9747058823529412,0.271595717457837
0.0500659690398735,0.9747058823529412,0.27159992522154436
0.05006647328982354,0.9747058823529412,0.2716341463979685
0.05006697754993101,0.9747058823529412,0.2716748871556775
0.0500674818201962,0.9747058823529412,0.27169639913895677
0.05006798610061943,0.9747058823529412,0.27171194554277917
0.050068490391201,0.9747058823529412,0.2717349554609076
0.05006899469194122,0.9747058823529412,0.2717474591440166
0.05009523233666899,0.9747058823529412,0.2717544129670437
0.050095737176257184,0.9747058823529412,0.271758567218601
0.05009624202602062,0.9747058823529412,0.27178667395152795
0.050097251756074455,0.9747058823529412,0.27183321793638643
0.05009775663636547,0.9747058823529412,0.2718364261213565
0.05009876642747722,0.9747058823529412,0.27189724211524485
0.05009927133829858,0.9747058823529412,0.2719450994927757
0.05009977625929733,0.9747058823529412,0.27195526072575155
0.05010028119047379,0.9747058823529412,0.2719819286007114
0.05010078613182826,0.9747058823529412,0.27198917120715055
0.050101291083361046,0.9747058823529412,0.27199008114003137
0.05010331099128156,0.9747058823529412,0.27207183445501926
0.05009373677102022,0.9745098039215686,0.272110912962964
0.05009575647616168,0.9745098039215686,0.2721389108807627
0.0501038369256205,0.9745098039215686,0.272139993631094
0.05010434204026494,0.9745098039215686,0.2722110610849209
0.05010484716509396,0.9745098039215686,0.2722144903957559
0.050105352300107875,0.9745098039215686,0.27222831590187885
0.05010636260069161,0.9745098039215686,0.27223504966405493
0.050106867766262046,0.9745098039215686,0.27224814127103597
0.05010737294201861,0.9745098039215686,0.27225448349130627
0.05010787812796161,0.9745098039215686,0.27227188397701435
0.05010939374691227,0.9745098039215686,0.272282481409105
0.05011950021681474,0.9745098039215686,0.2723172919895522
0.05012000564732458,0.9745098039215686,0.27234912795263266
0.050120511088028556,0.9745098039215686,0.272355166014247
0.050121016538926984,0.9745098039215686,0.27239636455559163
0.050123038444471336,0.9745098039215686,0.2724241187764973
0.050123543946346626,0.9745098039215686,0.2724491979912881
0.05012404945841822,0.9745098039215686,0.2724547867551635
0.050124554980686416,0.9745098039215686,0.27249739524125866
0.05012506051315153,0.9745098039215686,0.2725289770235912
0.05012556605581386,0.9745098039215686,0.2725400563466453
0.050126071608673724,0.9745098039215686,0.2725874138262229
0.05012657717173143,0.9745098039215686,0.2726037037632803
0.05012708274498729,0.9745098039215686,0.2726060060450151
0.05012758832844161,0.9745098039215686,0.2727615006928266
0.05013112769820456,0.9745098039215686,0.272846211629489
0.05013163336325765,0.9745098039215686,0.2728553085007993
0.05013567905095278,0.9745098039215686,0.27290507122116886
0.050138207937372635,0.9745098039215686,0.27293239474937087
0.050138713745271124,0.9745098039215686,0.2729412755434954
0.050139219563375165,0.9745098039215686,0.27295898684288417
0.050139725391685076,0.9745098039215686,0.27297978907937664
0.05014174880698958,0.9745098039215686,0.272980368550347
0.05014225468633346,0.9745098039215686,0.2729815680147545
0.05014276057588506,0.9745098039215686,0.27298346032674947
0.050143266475644696,0.9745098039215686,0.2731137900884509
0.05014377238561267,0.9745098039215686,0.2732133377101847
0.05014427830578929,0.9745098039215686,0.27326189705419995
0.05014680805981293,0.9745098039215686,0.2733247089049407
0.050147314041247934,0.9745098039215686,0.27332903180811047
0.05014782003289374,0.9745098039215686,0.27334090017539614
0.050188839294730676,0.9745098039215686,0.27339926562737893
0.05020962772137193,0.9745098039215686,0.2734844535721058
0.050210134971308495,0.9745098039215686,0.27350180588045586
0.050210642231494296,0.9745098039215686,0.27351797965527375
0.05021165678261485,0.9745098039215686,0.2735314623394742
0.05021216407355021,0.9745098039215686,0.27354158025143044
0.050212671374736055,0.9745098039215686,0.27354710494993456
0.050213686007860414,0.9745098039215686,0.27355945526728725
0.050216730153277225,0.9745098039215686,0.27361782071927004
0.05021723754673133,0.9745098039215686,0.2736216624144027
0.05021774495043903,0.9745098039215686,0.27365158228402725
0.05021825236440061,0.9745098039215686,0.27365657504160573
0.05021875978861641,0.9745098039215686,0.27367828209172546
0.0503814625436247,0.9737254901960785,0.2736802039614146
0.05043672557383709,0.9737254901960785,0.27369402608512833
0.05043723783503794,0.9737254901960785,0.2737244235612325
0.0506201297376688,0.9731372549019608,0.27373262952206173
0.05062064604306274,0.9731372549019608,0.2737441172286082
0.050621162358989,0.9731372549019608,0.2737815892945183
0.050621678685447924,0.9731372549019608,0.2737836319454368
0.05062219502243982,0.9731372549019608,0.2737938375706364
0.05062271136996501,0.9731372549019608,0.27380550950460614
0.05062322772802383,0.9731372549019608,0.27382077415735706
0.05062374409661658,0.9731372549019608,0.27382183548843514
0.05062477686540521,0.9731372549019608,0.27388319148751816
0.05062529326560173,0.9731372549019608,0.2738844868662639
0.050625809676333476,0.9731372549019608,0.2738968371836165
0.05064957596415851,0.9731372549019608,0.2738987590533057
0.0506521606009267,0.9731372549019608,0.2739330220276351
0.05065267755993509,0.9731372549019608,0.2739429786531236
0.05066625823250115,0.9729411764705882,0.27395460751372774
0.05066677558355627,0.9729411764705882,0.2739700442555027
0.05066729294517681,0.9729411764705882,0.2739715239906883
0.05066781031736307,0.9729411764705882,0.2740217108150415
0.050688654569233285,0.9727450980392157,0.27405051929068075
0.050894975199482426,0.971764705882353,0.27406787809589084
0.05089549786395005,0.971764705882353,0.2740711129516907
0.05089602053915276,0.971764705882353,0.2740766206129073
0.050896543225090886,0.971764705882353,0.27411031865505003
0.05089706592176476,0.971764705882353,0.27415796483858695
0.05089758862917471,0.971764705882353,0.27417054423906967
0.05089811134732107,0.971764705882353,0.27424026590693257
0.05090020232727721,0.971764705882353,0.27426907438257186
0.05091745946945569,0.971764705882353,0.274273009620389
0.05101652169437439,0.971764705882353,0.2742792484501021
0.051006752861731036,0.9715686274509804,0.2742844010459618
0.05100727793047363,0.9715686274509804,0.27431974350258287
0.05100780301002656,0.9715686274509804,0.27432390732871964
0.05105247431921448,0.9715686274509804,0.27435909273137077
0.0511805325835263,0.9707843137254902,0.2743772620944214
0.051182648968283506,0.9707843137254902,0.2744052600122201
0.051185823873622395,0.9707843137254902,0.274438452079052
0.05118635306280693,0.9707843137254902,0.274444425300499
0.05118741147400308,0.9707843137254902,0.2744616128751725
0.051187940696015385,0.9707843137254902,0.2744915647122801
0.05119482157813647,0.9707843137254902,0.27454246242061076
0.0511985274347997,0.9707843137254902,0.2745734968160973
0.05119958634953464,0.9707843137254902,0.2745776478232619
0.05122236361567191,0.9707843137254902,0.2746543789808449
0.05122289356066877,0.9707843137254902,0.2746860313190014
0.05122342351663132,0.9707843137254902,0.27469046790795476
0.05122395348355992,0.9707843137254902,0.2747151882916162
0.0513663810096902,0.9707843137254902,0.2747170673444395
0.05136691393889091,0.9707843137254902,0.27471816549315936
0.05136744687915007,0.9707843137254902,0.27471963958593976
0.05136797983046803,0.9707843137254902,0.27472363400553707
0.05152224824355972,0.9705882352941176,0.2748369324994266
0.05183594363836363,0.9701960784313726,0.2748919120128012
0.051836486684685816,0.9701960784313726,0.27491087873242653
0.0518408314649121,0.9701960784313726,0.2749128006021157
0.05184137461365184,0.9701960784313726,0.2749337433835073
0.051855500476844237,0.9701960784313726,0.2749421890974281
0.05186745914441754,0.9701960784313726,0.27495702020193363
0.05186963404023356,0.9701960784313726,0.27496705118427395
0.051871265331795785,0.9701960784313726,0.2749993773932951
0.051871809118451816,0.9701960784313726,0.2750134407849413
0.051872352916509414,0.9701960784313726,0.2750273694591892
0.051872896725968946,0.9701960784313726,0.275027849824284
0.051875072077833574,0.9701960784313726,0.27505444926076883
0.05186785073969615,0.97,0.27505548759131765
0.051888920362152355,0.9698039215686275,0.275056371130458
0.051890553527214736,0.9698039215686275,0.2751005907302759
0.0518932756974536,0.9698039215686275,0.27511092243329877
0.05191615320828391,0.9698039215686275,0.27514321460999247
0.051916698156778775,0.9698039215686275,0.2752467458696041
0.05238675496688742,0.9694117647058823,0.2752613905016778
0.0523873100642126,0.9694117647058823,0.2752831159313819
0.05239064089521872,0.9694117647058823,0.2752919289834758
0.05239119607489907,0.9694117647058823,0.2753294775251898
0.05239230646955969,0.9694117647058823,0.2753978779840849
0.05239341691128938,0.9694117647058823,0.2754266864597242
0.05239508266214497,0.9694117647058823,0.275448304349628
0.05245950364095705,0.9690196078431372,0.2754653009614952
0.05250183294195152,0.9688235294117648,0.2755056062610901
0.052503506609427465,0.9688235294117648,0.27558744359056125
0.05250406452229908,0.9688235294117648,0.2755916893720719
0.05250964430321902,0.9688235294117648,0.2756182005386215
0.05256437539902107,0.9686274509803922,0.2756491767894324
0.05256605339604371,0.9686274509803922,0.27566685944151914
0.05257444498839957,0.9686274509803922,0.27572374705791086
0.052575004523153224,0.9686274509803922,0.2757352599004142
0.052576683198876095,0.9686274509803922,0.2757370797811965
0.05258730834752981,0.9684313725490196,0.27582590805733403
0.052587868269466244,0.9684313725490196,0.2758298211829345
0.05263438339230146,0.9684313725490196,0.27583675563051263
0.05264223742832171,0.9684313725490196,0.2758646415972143
0.053060172104465904,0.9684313725490196,0.2759165631524621
0.05306074214133775,0.9684313725490196,0.27593551431112345
0.053065873024400204,0.9684313725490196,0.2759431331474988
0.053066443183771704,0.9684313725490196,0.2759477849323173
0.05306758353927152,0.9684313725490196,0.27595563487308755
0.053068153735400615,0.9684313725490196,0.2759654855229034
0.05306872394378304,0.9684313725490196,0.2760326933515968
0.05306929416441918,0.9684313725490196,0.27603386490586385
0.0530704346424542,0.9684313725490196,0.2760483762748256
0.05307613776798668,0.9684313725490196,0.27606952914012767
0.053078419361425454,0.9684313725490196,0.27607446169752575
0.05316022349255563,0.9682352941176471,0.2760800063753709
0.05316194044312383,0.9682352941176471,0.2760831966891054
0.053223250951185075,0.9682352941176471,0.2760913554606596
0.05322554567502021,0.9682352941176471,0.27609980117458044
0.05322726684775579,0.9682352941176471,0.27615406940301457
0.053227840596738206,0.9682352941176471,0.2761789737580252
0.05327793665353693,0.9680392156862745,0.2762020729275879
0.05327851161184494,0.9680392156862745,0.27621309966846996
0.053283111725090655,0.9680392156862745,0.27625449664716617
0.053272894069397225,0.967843137254902,0.27627289622745277
0.053291874500658594,0.967843137254902,0.27629301678941687
0.05330453563714903,0.967843137254902,0.27634351907399984
0.05330511128629899,0.967843137254902,0.2763734590567591
0.05330568694788224,0.967843137254902,0.2763975288499163
0.05331144424763468,0.967843137254902,0.27640610210481914
0.05331202004601078,0.967843137254902,0.2764456241380398
0.053312595856825004,0.967843137254902,0.2764529924146914
0.053313171680077764,0.967843137254902,0.27647083742572537
0.053313747515769463,0.967843137254902,0.2764793425103052
0.0533189305968134,0.967843137254902,0.2764802407126051
0.05331950655691663,0.967843137254902,0.2764839953152248
0.053320082529463235,0.967843137254902,0.2764914513193439
0.05332296257886095,0.967843137254902,0.27658085151461714
0.05332526684240094,0.967843137254902,0.276593803340099
0.053325842939403435,0.967843137254902,0.2766229130386475
0.05333390960464186,0.967843137254902,0.276639944809606
0.05333448588840386,0.967843137254902,0.27668090099032916
0.0533373674940298,0.967843137254902,0.27671467554550916
0.05332771420235355,0.9676470588235294,0.2767298689579823
0.053602468277420476,0.9674509803921568,0.2767994885928193
0.05360305061544646,0.9674509803921568,0.27685079717932265
0.053603632966125636,0.9674509803921568,0.2768543495365596
0.0538748853261107,0.9672549019607843,0.27691094814923634
0.053875473717549666,0.9672549019607843,0.27694842404987335
0.053914925242633555,0.9672549019607843,0.2769660405390543
0.05391610378822655,0.9672549019607843,0.2769892549415444
0.05391669308034495,0.9672549019607843,0.27704539880719087
0.0539869109374658,0.9672549019607843,0.2770624178236356
0.0539875017784247,0.9672549019607843,0.27706801007691173
0.05398809263231624,0.9672549019607843,0.27707077110575457
0.05398868349914086,0.9672549019607843,0.2770729046284507
0.05402622440819814,0.9670588235294117,0.27707921681967546
0.054027408064675146,0.9670588235294117,0.27709723823791543
0.054034511092851276,0.9670588235294117,0.27713687050914854
0.05403510309617197,0.9670588235294117,0.27717722786388393
0.05403747123918046,0.9670588235294117,0.2771791497335731
0.05403806330736614,0.9670588235294117,0.27718853086876255
0.0540386553885261,0.9670588235294117,0.277192515313565
0.05403983958977056,0.9670588235294117,0.2772211563740163
0.05404043170985592,0.9670588235294117,0.27723001828818394
0.05404102384291725,0.9670588235294117,0.2772308128356052
0.054041615988954995,0.9670588235294117,0.2772394285770932
0.05404220814796958,0.9670588235294117,0.27724080876625773
0.05404694588730357,0.9670588235294117,0.2772639538990819
0.054059978954752716,0.9670588235294117,0.2773070583382269
0.05406294189220297,0.9670588235294117,0.27737636205190946
0.054063534518667924,0.9670588235294117,0.27737866077509404
0.054064127158125516,0.9670588235294117,0.2773925401124567
0.0541089201259725,0.9668627450980393,0.2774115703987263
0.054109513881268514,0.9668627450980393,0.2774506288665692
0.054110107649595625,0.9668627450980393,0.2775054928681539
0.05411248285322359,0.9668627450980393,0.2775252915339173
0.05411307668671261,0.9668627450980393,0.2775494650628393
0.0541136705332353,0.9668627450980393,0.2775504583767771
0.05411426439279208,0.9668627450980393,0.2775551409270686
0.05411485826538339,0.9668627450980393,0.2776023286837425
0.054117233886102484,0.9668627450980393,0.2776110952043478
0.05412673845512124,0.9668627450980393,0.27763070953998975
0.05412733260153677,0.9668627450980393,0.27764906339649614
0.05412792676099628,0.9668627450980393,0.2777390190359378
0.054128520933500186,0.9668627450980393,0.27778516050544483
0.05412911511904893,0.9668627450980393,0.2778038871637664
0.05413089775396843,0.9668627450980393,0.2778580385035293
0.05413208624248013,0.9668627450980393,0.27794539054482464
0.05413268050630688,0.9668627450980393,0.2779624655986834
0.05413921826965305,0.9668627450980393,0.2780794998228487
0.05413981269008224,0.9668627450980393,0.2780869461772607
0.05414456852345972,0.9668627450980393,0.27810603612702567
0.05414813594685115,0.9668627450980393,0.27812184718336336
0.054148730563120445,0.9668627450980393,0.27813165079454666
0.05414310032398001,0.9666666666666667,0.27818540399707287
0.054144289589579696,0.9666666666666667,0.2782202244113527
0.054147857699869295,0.9666666666666667,0.27822257977769554
0.05414904717447416,0.9666666666666667,0.278230516705603
0.05415618511968187,0.9666666666666667,0.27823613401567343
0.05415678003339485,0.9666666666666667,0.27825182255160436
0.05422893236789401,0.9662745098039216,0.27827799544789195
0.05423310992989754,0.9662745098039216,0.2782798204694031
0.05462250127570829,0.9654901960784313,0.27833587827158507
0.0546255311123684,0.9654901960784313,0.2783638255980016
0.0546261371200355,0.9654901960784313,0.278405595552297
0.05462674314114867,0.9654901960784313,0.27842156597623424
0.054627349175708356,0.9654901960784313,0.2784689741191407
0.054635228848821084,0.9654901960784313,0.278469032710876
0.054655668180253796,0.9652941176470589,0.27847037764349547
0.05467084221748401,0.9652941176470589,0.27849837556129414
0.05472736368184092,0.9652941176470589,0.27851259291483793
0.05472797207461592,0.9652941176470589,0.2785914117122478
0.05472858048091781,0.9652941176470589,0.2786058279770455
0.054729188900747065,0.9652941176470589,0.2786251367531578
0.054730405780989436,0.9652941176470589,0.2786384671126039
0.05473101424140346,0.9652941176470589,0.27868752921103174
0.05473405674641999,0.9652941176470589,0.2786875878027671
0.05473145780051151,0.9650980392156863,0.278714168992987
0.05473267502891202,0.9650980392156863,0.2787456916417626
0.05473389231145609,0.9650980392156863,0.2787687072815001
0.054735109648147325,0.9650980392156863,0.2787801628455879
0.05473632703898935,0.9650980392156863,0.27878169960779065
0.05473693575471803,0.9650980392156863,0.2787913177252257
0.05473754448398577,0.9650980392156863,0.2788200533473935
0.054738153226793006,0.9650980392156863,0.27885425150726034
0.05473876198314019,0.9650980392156863,0.27890241028146695
0.05492726602882565,0.9647058823529412,0.2789416250889783
0.05494076001384686,0.9647058823529412,0.27894725012178656
0.05494137353433836,0.9647058823529412,0.279073192254963
0.05494198706853231,0.9647058823529412,0.2790854517721207
0.05494382775333348,0.9647058823529412,0.27909449500639877
0.054945054945054944,0.9647058823529412,0.27912096537335807
0.05499295821876467,0.9647058823529412,0.2791601801808694
0.05499480232051239,0.9647058823529412,0.27920993235069796
0.054999720529875354,0.9647058823529412,0.27930748281381645
0.05500095021966843,0.9647058823529412,0.279328766955093
0.055001565085185354,0.9647058823529412,0.2793558034498175
0.055008944543828264,0.9647058823529412,0.27936358736937283
0.055013865283120134,0.9647058823529412,0.2794844191923055
0.055017556415360186,0.9647058823529412,0.27951241711010416
0.05501437151197253,0.9645098039215686,0.2795179483582589
0.055014877956014945,0.9643137254901961,0.2795734074696843
0.05501549338315081,0.9643137254901961,0.2795743585417086
0.055016108824055845,0.9643137254901961,0.2796018221312203
0.05501672427873052,0.9643137254901961,0.2796279897206478
0.05501918623513486,0.9643137254901961,0.2796453902063558
0.055020417295966885,0.9643137254901961,0.27965598763844646
0.05502842053439556,0.9643137254901961,0.2796779195301837
0.05502903626456009,0.9643137254901961,0.2796931853661468
0.05505367677513965,0.9643137254901961,0.27970157075984176
0.055054293070636966,0.9643137254901961,0.2797016293515771
0.055054909379932605,0.9643137254901961,0.27973650345015
0.05505860752549735,0.9643137254901961,0.27974812292659507
0.05505922393139428,0.9643137254901961,0.2798553302745882
0.05511352175179864,0.9643137254901961,0.27991174045803785
0.05511846322820702,0.9643137254901961,0.2799253785414267
0.055119080975063045,0.9643137254901961,0.2799609200555644
0.055119698735766165,0.9643137254901961,0.28001945630917435
0.05512031651031685,0.9643137254901961,0.2800738853664793
0.05513020278677682,0.9643137254901961,0.2801350069221681
0.055137619821738884,0.9643137254901961,0.2802288147301408
0.05513947439232218,0.9643137254901961,0.2802785774505104
0.05514689392240413,0.9643137254901961,0.2802843980487086
0.05514751230670898,0.9643137254901961,0.28030806136083025
0.05514813070488237,0.9643137254901961,0.2803532953087181
0.055153078389592915,0.9643137254901961,0.2803771369686322
0.055153696912604154,0.9643137254901961,0.280429537959142
0.05515431544948861,0.9643137254901961,0.28048723360868505
0.05515493400024673,0.9643137254901961,0.28054434457934935
0.05515555256487899,0.9643137254901961,0.28060740536574275
0.055156171143385856,0.9643137254901961,0.2806354032835415
0.05515864559616873,0.9643137254901961,0.28066553999678095
0.05515926424405563,0.9643137254901961,0.28073197061886085
0.05515988290581994,0.9643137254901961,0.28082455693327907
0.05516050158146212,0.9643137254901961,0.28082461552501436
0.05516112027098265,0.9643137254901961,0.2808914858846152
0.05516173897438198,0.9643137254901961,0.28105102483677985
0.05516235769166059,0.9643137254901961,0.2810517883210669
0.05534669067987393,0.9641176470588235,0.28108792691528933
0.055349182763744426,0.9641176470588235,0.2811061357514032
0.05534980581977824,0.9641176470588235,0.28117455782602063
0.05535042888983947,0.9641176470588235,0.2811953417177766
0.05535105197392861,0.9641176470588235,0.2812314974436316
0.05535167507204611,0.9641176470588235,0.2812497679652609
0.055352298184192454,0.9641176470588235,0.28125799309560534
0.055354167604809296,0.9641176470588235,0.28127034341295803
0.055371584330157014,0.9639215686274509,0.28134623181639995
0.05537220801748122,0.9639215686274509,0.28145327705666906
0.0553728317188556,0.9639215686274509,0.28168984704117056
0.05537345543428063,0.9639215686274509,0.2817325989607123
0.055483389998983404,0.9631372549019608,0.28173776019775754
0.05548401671749689,0.9631372549019608,0.2817507683237629
0.055485896957990215,0.9631372549019608,0.28177876624156156
0.0554909115557112,0.9631372549019608,0.28181398749656067
0.05549341919448681,0.9631372549019608,0.2818179315298405
0.05549467309886683,0.9631372549019608,0.2818456547971709
0.05549530007230658,0.9631372549019608,0.2818735311723973
0.05549592705991346,0.9631372549019608,0.28195115405260335
0.05551536252854333,0.9629411764705882,0.2819679784830345
0.055515990097331026,0.9629411764705882,0.2820325425884518
0.05551661768030748,0.9629411764705882,0.2820487681802852
0.05551724527747318,0.9629411764705882,0.28207514211408685
0.05551912815411052,0.9629411764705882,0.2820817060002558
0.05551975580803799,0.9629411764705882,0.28215136941289
0.0555291723202171,0.9629411764705882,0.2822109130887266
0.0555304280965196,0.9629411764705882,0.28228438496176805
0.05553733588157463,0.9629411764705882,0.2822936972059779
0.05553859202714165,0.9629411764705882,0.2823405574136154
0.05553984822953304,0.9629411764705882,0.2823699245047811
0.05554173263967428,0.9629411764705882,0.28238090896293594
0.055542360804804396,0.9629411764705882,0.2824013560536255
0.055544873607419554,0.9629411764705882,0.2824279554901103
0.05555115660878909,0.9629411764705882,0.28247008257849304
0.055551784987104655,0.9629411764705882,0.28256347685368116
0.055552413379636435,0.9629411764705882,0.28261761876455355
0.05555304178638493,0.9629411764705882,0.2826406185124383
0.055553670207350594,0.9629411764705882,0.28282181057896955
0.05564872521246459,0.9629411764705882,0.28287265765882685
0.055649355800065727,0.9629411764705882,0.28296519560141337
0.055656293207008316,0.9629411764705882,0.2830403656708606
0.05566451642159919,0.9627450980392157,0.2830770630589485
0.05566514749563522,0.9627450980392157,0.28310876612975566
0.05566956541457386,0.9627450980392157,0.28316729995754614
0.055672090254549576,0.9627450980392157,0.2832574865430832
0.055673352760423164,0.9627450980392157,0.28335427604674673
0.05567398403483309,0.9627450980392157,0.2833839660535911
0.05567461532355909,0.9627450980392157,0.2833858550494372
0.05567524662660166,0.9627450980392157,0.2834073711352053
0.055681560444545246,0.9627450980392157,0.2834479679268673
0.05575502783774571,0.962156862745098,0.2835046818738754
0.05576199729542381,0.962156862745098,0.2836125584625376
0.05576263096888566,0.962156862745098,0.28364640245679423
0.05577720943449844,0.962156862745098,0.28366652301875833
0.055784865540963104,0.9619607843137254,0.2837232369657665
0.05578613420056173,0.9619607843137254,0.28386495754868535
0.055792478364209114,0.9619607843137254,0.28396730956944044
0.055793112859937224,0.9619607843137254,0.284048261627763
0.055793747370097006,0.9619607843137254,0.2840544072196706
0.05579692013738826,0.9619607843137254,0.2840854304473033
0.05579755473414842,0.9619607843137254,0.2840881817748507
0.055786815886447384,0.961764705882353,0.2841979777480129
0.055791257663478054,0.961764705882353,0.2842308526865378
0.05579443079443079,0.961764705882353,0.2843767404008403
0.05579003651835588,0.9615686274509804,0.2844063302676278
0.05579067121729238,0.9615686274509804,0.28455073409322545
0.05579257540075316,0.9615686274509804,0.2845682346028671
0.05579701900102401,0.9615686274509804,0.2846481202090858
0.055798923617827435,0.9615686274509804,0.28468056456756835
0.05580336822940373,0.9615686274509804,0.2847141223171696
0.05582814403296866,0.9615686274509804,0.28482413509591065
0.05583005077529088,0.9615686274509804,0.2848808490429188
0.0558306863850086,0.9615686274509804,0.2849326774090607
0.05583895062852979,0.9615686274509804,0.28502256962583766
0.0558402222677689,0.9615686274509804,0.2850668906612635
0.05582947131096207,0.9613725490196079,0.28517739339310794
0.05581935572028832,0.9611764705882353,0.28523154473287077
0.05582189830894494,0.9611764705882353,0.2856889381702871
0.05582253399230191,0.9611764705882353,0.28573733182734307
0.055823169690136995,0.9611764705882353,0.28584253894021744
0.055851215370765005,0.9609803921568627,0.2859444017719105
0.055851851851851854,0.9609803921568627,0.2859467189578707
0.05585248834744556,0.9609803921568627,0.28606109403210855
0.05585694422283513,0.9609803921568627,0.286090289486213
0.05585758083450154,0.9609803921568627,0.28629849989784545
0.05585821746067928,0.9609803921568627,0.286320756351128
0.055847456661233884,0.9607843137254902,0.286420203122249
0.05584809318653263,0.9607843137254902,0.28670349296321596
0.05584872972634122,0.9607843137254902,0.2867323232149787
0.05584936628066016,0.9607843137254902,0.2868825475231819
0.05585000284948994,0.9607843137254902,0.28694691369902575
0.05585318591131882,0.9607843137254902,0.28705132790328697
0.055853822567224064,0.9607843137254902,0.28706669159548825
0.05587738904347033,0.9607843137254902,0.2870751355809186
0.05587866347360018,0.9607843137254902,0.2871869564810466
0.055879300710465395,0.9607843137254902,0.28721870610926087
0.055879937961864794,0.9607843137254902,0.28722883650392966
0.055947010791983096,0.9605882352941176,0.28728524668737937
0.05594956658786446,0.9605882352941176,0.2874473915958208
0.055964906268206584,0.9605882352941176,0.28748375585124064
0.055965545604094315,0.9605882352941176,0.28780304418848346
0.05596618495458959,0.9605882352941176,0.28785975813549164
0.055966824319692916,0.9605882352941176,0.28819812175435583
0.05596746369940479,0.9605882352941176,0.2882130680893281
0.05596810309372572,0.9605882352941176,0.2884507356682952
0.0559687425026562,0.9605882352941176,0.2884614331446308
0.05597130028448365,0.9605882352941176,0.288582150375481
0.055973218774279056,0.9605882352941176,0.2886050036729731
0.05597641654954924,0.9605882352941176,0.2886792867414381
0.055977056148449465,0.9605882352941176,0.28877485926138197
0.05597769576196625,0.9605882352941176,0.2888630887095167
0.055979614690220995,0.9605882352941176,0.2889073083093346
0.05599177095834048,0.9605882352941176,0.2889233108644833
0.05599241090817656,0.9605882352941176,0.2890691985787858
0.05599305087264124,0.9605882352941176,0.2891258634012257
0.055993690851735015,0.9605882352941176,0.2892334040387829
0.056005212977570475,0.9605882352941176,0.2894013643351299
0.056006493506493504,0.9605882352941176,0.28942227440962665
0.05600713379291422,0.9605882352941176,0.2894486483434283
0.05600969508500349,0.9605882352941176,0.28945195913067395
0.05601225661136709,0.9605882352941176,0.2894558943684911
0.05601802090241727,0.9605882352941176,0.2895067920768218
0.056019302017106525,0.9605882352941176,0.28952487564223145
0.05601939748839124,0.9603921568627451,0.28958441931806805
0.05602003820067938,0.9603921568627451,0.28973874625145923
0.05602196042548324,0.9603921568627451,0.28974343073412256
0.05602452359709926,0.9603921568627451,0.2898980730397183
0.056032855524921925,0.9603921568627451,0.28990651875363915
0.05604183114223275,0.9603921568627451,0.28995730134335035
0.05604247236778874,0.9603921568627451,0.2899822128438618
0.05604311360801858,0.9603921568627451,0.2900198172475287
0.05606492451037624,0.9603921568627451,0.2901166281316094
0.0560655662645086,0.9603921568627451,0.29012507384553027
0.056068133427963095,0.9603921568627451,0.2901923001830763
0.05606877525556052,0.9603921568627451,0.2902383723394198
0.0560726265297478,0.9603921568627451,0.2904296306177062
0.05610024281852751,0.9603921568627451,0.2905656373676468
0.056100885381469984,0.9603921568627451,0.29063396097583105
0.056101527959132244,0.9603921568627451,0.29064818570959733
0.05610474106825809,0.9603921568627451,0.2907277822760882
0.05610538373424971,0.9603921568627451,0.29077753150417335
0.05610602641496466,0.9603921568627451,0.2908010852867236
0.056108597285067875,0.9603921568627451,0.29081355663956077
0.05610924003940706,0.9603921568627451,0.2908248155124717
0.056109882808472615,0.9603921568627451,0.2908781881032169
0.056120169116720325,0.9603921568627451,0.2909010428112749
0.05612081213621156,0.9603921568627451,0.29097134289216037
0.05612145517043827,0.9603921568627451,0.2910127059310366
0.05612402745471004,0.9603921568627451,0.29104752634531644
0.05613636884700919,0.9601960784313726,0.291096743195108
0.05613958660537206,0.9601960784313726,0.2911391153943403
0.05614023020131151,0.9601960784313726,0.2912615990812819
0.05614087381200775,0.9601960784313726,0.2912660814372075
0.05614666697241395,0.9601960784313726,0.29128957344814205
0.056147954503760776,0.9601960784313726,0.29136185850612734
0.05615374912564358,0.9601960784313726,0.2913676176329422
0.056154393046350025,0.9601960784313726,0.29139598441657205
0.05615503698182444,0.9601960784313726,0.2914087013870436
0.05615568093206734,0.9601960784313726,0.2915804135980184
0.05615696887686062,0.9601960784313726,0.2915839127655459
0.05615761287141203,0.9601960784313726,0.2915946954018824
0.05615825688073395,0.9601960784313726,0.2916309999676797
0.05615890090482689,0.9601960784313726,0.29164132400026466
0.05615954494369137,0.9601960784313726,0.29166222725840735
0.05616083306573696,0.9601960784313726,0.2917199643684441
0.05616147714891909,0.9601960784313726,0.291790073283688
0.05616212124687479,0.9601960784313726,0.2918057977867496
0.056163409487108906,0.9601960784313726,0.2919127537060844
0.05618080651637699,0.9601960784313726,0.2919417408322086
0.056175778784923414,0.96,0.2920372342846617
0.05618996247116477,0.96,0.2920876285465111
0.056217060316220965,0.96,0.2920943290655976
0.0562177058215639,0.96,0.2921313087979755
0.056218996876722396,0.96,0.2921602959240997
0.05622028799118113,0.96,0.29222828355529296
0.05622287039801566,0.96,0.2922543552722603
0.05622351603679333,0.96,0.2922557893765528
0.05622609874019546,0.96,0.29230618363840216
