threshold,precision,recall,f1,cost,TP,FP,FN,TN,f_beta_0.5,f_beta_1.0,f_beta_2.0
0.16132128514056224,0.03682881474889116,0.9980392156862745,0.07103630667029524,133127.0,5090,133117,10,9418,0.04561520482929697,0.07103630667029524,0.1604595005264585
0.16332530120481928,0.03682934770811476,0.9980392156862745,0.07103729807054883,133125.0,5090,133115,10,9420,0.04561585890450243,0.07103729807054883,0.1604615239116043
0.1653293172690763,0.03682988068276376,0.9980392156862745,0.07103828949847525,133123.0,5090,133113,10,9422,0.045616512998465704,0.07103828949847525,0.1604635473477803
0.16733333333333333,0.03682988068276376,0.9980392156862745,0.07103828949847525,133123.0,5090,133113,10,9422,0.045616512998465704,0.07103828949847525,0.1604635473477803
0.16933734939759035,0.036830147175873,0.9980392156862745,0.07103878522281615,133122.0,5090,133112,10,9423,0.04561684005248177,0.07103878522281615,0.16046455908500523
0.1713413654618474,0.03683441159017556,0.9980392156862745,0.07104671775330457,133106.0,5090,133096,10,9439,0.045622073554613826,0.07104671775330457,0.16048074861589295
0.1733453815261044,0.03683574442217092,0.9980392156862745,0.07104919703240484,133101.0,5090,133091,10,9444,0.045623709270307476,0.07104919703240484,0.16048580851426086
0.17534939759036144,0.03683681075721719,0.9980392156862745,0.07105118058027457,133097.0,5090,133087,10,9448,0.045625017927315485,0.07105118058027457,0.1604898566626938
0.17735341365461846,0.03683734394789217,0.9980392156862745,0.07105217239574245,133095.0,5090,133085,10,9450,0.04562567228397276,0.07105217239574245,0.16049188081349522
0.1793574297188755,0.03683814376284631,0.9980392156862745,0.07105366017086381,133092.0,5090,133082,10,9453,0.045626653854152474,0.07105366017086381,0.16049491713543373
0.1813614457831325,0.03683814376284631,0.9980392156862745,0.07105366017086381,133092.0,5090,133082,10,9453,0.045626653854152474,0.07105366017086381,0.16049491713543373
0.18336546184738955,0.03683814376284631,0.9980392156862745,0.07105366017086381,133092.0,5090,133082,10,9453,0.045626653854152474,0.07105366017086381,0.16049491713543373
0.18536947791164657,0.036838410375549135,0.9980392156862745,0.07105415610975006,133091.0,5090,133081,10,9454,0.045626981053597804,0.07105415610975006,0.1604959292682773
0.1873734939759036,0.036838676992111165,0.9980392156862745,0.07105465205555943,133090.0,5090,133080,10,9455,0.045627308257736025,0.07105465205555943,0.1604969414138866
0.18937751004016062,0.03683947686495328,0.9980392156862745,0.07105613993452782,133087.0,5090,133077,10,9458,0.04562828989830897,0.07105613993452782,0.1604999779273115
0.19138152610441767,0.03698993495875877,0.9980392156862745,0.07133597281104376,132525.0,5090,132515,10,10020,0.04581293202764978,0.07133597281104376,0.1610708521882219
0.1933855421686747,0.03760615534712521,0.9976470588235294,0.07248018120045299,130221.0,5088,130209,12,12326,0.04656884280818909,0.07248018120045299,0.16339428505366194
0.19538955823293172,0.03770478429511188,0.9968627450980392,0.07266126899962125,129769.0,5084,129753,16,12782,0.04668949100740566,0.07266126899962125,0.16374962154640968
0.19739357429718876,0.03774929832637847,0.9968627450980392,0.07274392250568758,129610.0,5084,129594,16,12941,0.04674409538590542,0.07274392250568758,0.16391751247759193
0.19939759036144578,0.03775742857355049,0.9968627450980392,0.07275901795361683,129581.0,5084,129565,16,12970,0.04675406845001618,0.07275901795361683,0.16394817122329072
0.20140160642570282,0.03776836787757225,0.9968627450980392,0.07277932860926205,129542.0,5084,129526,16,13009,0.04676748721345256,0.07277932860926205,0.16398942003741696
0.20340562248995983,0.037768648455898196,0.9968627450980392,0.07277984954441018,129541.0,5084,129525,16,13010,0.04676783138559359,0.07277984954441018,0.16399047797224678
0.20540963855421687,0.03777089323259114,0.9968627450980392,0.07278401729407807,129533.0,5084,129517,16,13018,0.046770584945097,0.07278401729407807,0.16399894194231004
0.20741365461847389,0.037771454468458164,0.9968627450980392,0.07278505930607951,129531.0,5084,129515,16,13020,0.046771273385636705,0.07278505930607951,0.16400105807134244
0.20941767068273093,0.037772015721004186,0.9968627450980392,0.07278610134791728,129529.0,5084,129513,16,13022,0.046771961846443715,0.07278610134791728,0.1640031742549856
0.21142168674698794,0.03777790987991916,0.9968627450980392,0.07279704458890576,129508.0,5084,129492,16,13043,0.04677919190878242,0.07279704458890576,0.16402539748090028
0.21342570281124498,0.038634807092306524,0.9954901960784314,0.07438282909676948,126356.0,5077,126333,23,16202,0.047829445679617145,0.07438282909676948,0.16721559844542522
0.215429718875502,0.03935474359670699,0.9945098039215686,0.07571335806357714,123835.0,5072,123807,28,18728,0.04871152634571354,0.07571335806357714,0.1698832387676766
0.21743373493975904,0.03957921700625552,0.9937254901960785,0.07612638662530886,123011.0,5068,122979,32,19556,0.048986251372542956,0.07612638662530886,0.1707006541055057
0.21943775100401605,0.03982019222457111,0.9935294117647059,0.07657143720673684,122213.0,5067,122180,33,20355,0.04928144597812049,0.07657143720673684,0.1715917018293633
0.2214417670682731,0.04125924353972477,0.9911764705882353,0.07922079957372784,117508.0,5055,117463,45,25072,0.05104286995225901,0.07922079957372784,0.17684966204396926
0.2234457831325301,0.04208428530927405,0.9896078431372549,0.080735207076928,114932.0,5047,114879,53,27656,0.0520519632676298,0.080735207076928,0.1798312500890783
0.22544979919678715,0.0423044342494821,0.9890196078431372,0.08113825192429884,114243.0,5044,114187,56,28348,0.05232104625495825,0.08113825192429884,0.18061891700267133
0.22745381526104416,0.04236284367833472,0.9888235294117647,0.08124501582852033,114057.0,5043,114000,57,28535,0.05239241011320002,0.08124501582852033,0.180826574299176
0.2294578313253012,0.04239049053175291,0.9880392156862745,0.08129320566906777,113893.0,5039,113832,61,28703,0.05242579861168912,0.08129320566906777,0.1809062906132648
0.23146184738955822,0.04241475383618259,0.9880392156862745,0.08133782071459127,113825.0,5039,113764,61,28771,0.052455487266610035,0.08133782071459127,0.1809946624713548
0.23346586345381526,0.042424395500774564,0.9880392156862745,0.08135554909748456,113798.0,5039,113737,61,28798,0.05246728473731997,0.08135554909748456,0.18102977524860608
0.23546987951807227,0.04241898538031395,0.9876470588235294,0.08134427182584542,113770.0,5037,113707,63,28828,0.05246044376307085,0.08134427182584542,0.18099954004484567
0.23747389558232931,0.04242434451566172,0.9876470588235294,0.08135412544718927,113755.0,5037,113692,63,28843,0.052467001099963335,0.08135412544718927,0.18101905425899706
0.23947791164658633,0.04242863279900941,0.9876470588235294,0.08136201006323848,113743.0,5037,113680,63,28855,0.05247224814987666,0.08136201006323848,0.1810346686601925
0.24148192771084337,0.04242970500530687,0.9876470588235294,0.08136398145605504,113740.0,5037,113677,63,28858,0.05247356007634033,0.08136398145605504,0.18103857268139797
0.24348594377510038,0.0424314921362323,0.9876470588235294,0.08136726732305406,113735.0,5037,113672,63,28863,0.052475746766235495,0.08136726732305406,0.18104507975760015
0.24548995983935742,0.042431849580483204,0.9876470588235294,0.08136792452830188,113734.0,5037,113671,63,28864,0.05247618412608453,0.08136792452830188,0.18104638122897318
0.24749397590361444,0.04243292194937029,0.9876470588235294,0.08136989620774605,113731.0,5037,113668,63,28867,0.052477496249374894,0.08136989620774605,0.18105028575536466
0.24949799196787148,0.04243470935130581,0.9876470588235294,0.08137318255250403,113726.0,5037,113663,63,28872,0.05247968326734736,0.08137318255250403,0.1810567936736161
0.2515020080321285,0.042435066849762844,0.9876470588235294,0.08137383985331059,113725.0,5037,113662,63,28873,0.05248012069281677,0.08137383985331059,0.18105809531340983
0.2535060240963855,0.042566499590056546,0.9874509803921568,0.08161479308640374,113337.0,5036,113273,64,29262,0.05264082151458389,0.08161479308640374,0.18153111910546538
0.25551004016064255,0.04296998420221169,0.9866666666666667,0.08235342252771981,112141.0,5032,112073,68,30462,0.05313397533367122,0.08235342252771981,0.18297516453947127
0.2575140562248996,0.043071128990841395,0.9866666666666667,0.08253916181415567,111866.0,5032,111798,68,30737,0.05325769442445282,0.08253916181415567,0.18334183487575603
0.25951807228915663,0.043149973830300226,0.986078431372549,0.08268185816337435,111589.0,5029,111518,71,31017,0.053353787917366884,0.08268185816337435,0.18361117804698168
0.2615220883534137,0.04318183769673968,0.986078431372549,0.08274035258018607,111503.0,5029,111432,71,31103,0.05339276007338452,0.08274035258018607,0.18372655467956542
0.26352610441767066,0.04320372502190684,0.986078431372549,0.08278053036164015,111444.0,5029,111373,71,31162,0.05341952972968379,0.08278053036164015,0.1838057923129779
0.2655301204819277,0.0432044132431666,0.9858823529411764,0.08278110259555306,111421.0,5028,111349,72,31186,0.05342025634923333,0.08278110259555306,0.1838028323475438
0.26753413654618474,0.045925068657977644,0.9803921568627451,0.08774007879059076,103973.0,5000,103873,100,38662,0.05674183825398555,0.08774007879059076,0.19338918412970998
0.2695381526104418,0.04869250696514981,0.9766666666666667,0.09276037059453421,97433.0,4981,97314,119,45221,0.06011634643236458,0.09276037059453421,0.20298300664248747
0.27154216867469877,0.0500478228039265,0.9747058823529412,0.09520708642566435,94483.0,4971,94354,129,48181,0.0617668986083499,0.09520708642566435,0.20760075172269785
0.2735461847389558,0.050212671374736055,0.9745098039215686,0.0955043764832483,94139.0,4970,94009,130,48526,0.06196760229018293,0.0955043764832483,0.2081605642533444
0.27555020080321285,0.052503506609427465,0.9688235294117648,0.09960890250786228,89326.0,4941,89167,159,53368,0.06475210467274042,0.09960890250786228,0.21574911796555699
0.2775542168674699,0.05411426439279208,0.9668627450980393,0.10249215356155557,86360.0,4931,86191,169,56344,0.06670941697241252,0.10249215356155557,0.2210774555693047
0.2795582329317269,0.055014877956014945,0.9643137254901961,0.10409126505386586,84658.0,4918,84476,182,58059,0.06780156393034002,0.10409126505386586,0.2239648796837714
0.2815622489959839,0.0553728317188556,0.9639215686274509,0.10472944184064764,84048.0,4916,83864,184,58671,0.06823607795236244,0.10472944184064764,0.22513280820663123
0.28356626506024096,0.05576199729542381,0.962156862745098,0.10541466610812146,83285.0,4907,83092,193,59443,0.06870701436028408,0.10541466610812146,0.2263397263812397
0.285570281124498,0.05582189830894494,0.9611764705882353,0.10551579400527364,83111.0,4902,82913,198,59622,0.06877876304860253,0.10551579400527364,0.2264935544979901
0.287574297188755,0.055965545604094315,0.9605882352941176,0.10576881557925645,82838.0,4899,82637,201,59898,0.06895260722207834,0.10576881557925645,0.22694003854135783
0.28957831325301203,0.05601939748839124,0.9603921568627451,0.10586379060669593,82738.0,4898,82536,202,59999,0.06901779977228917,0.10586379060669593,0.22710833317877477
0.2915823293172691,0.05615696887686062,0.9601960784313726,0.10610821000628372,82508.0,4897,82305,203,60230,0.06918464685737537,0.10610821000628372,0.22755153249939594
0.2935863453815261,0.056240874653667956,0.9592156862745098,0.10625196833291704,82299.0,4892,82091,208,60444,0.06928550386367242,0.10625196833291704,0.2277827961595411
0.2955903614457831,0.056367576540022134,0.9588235294117647,0.10647563471671821,82072.0,4890,81862,210,60673,0.06943892214888614,0.10647563471671821,0.22818052859489327
0.29759437751004014,0.05671090674748319,0.9576470588235294,0.10708060643930674,81453.0,4884,81237,216,61298,0.06985445558149114,0.10708060643930674,0.22925057031007967
0.2995983935742972,0.05945441827931919,0.95,0.11190539432504533,76901.0,4845,76646,255,65889,0.07317316289297537,0.11190539432504533,0.23775407052634676
0.3016024096385542,0.06578423976407653,0.9403921568627451,0.12296647650791616,68413.0,4796,68109,304,74426,0.0808169317875438,0.12296647650791616,0.25700659128664055
0.3036064257028112,0.07162742843309326,0.928235294117647,0.13299247106416454,61724.0,4734,61358,366,81177,0.08783974349458934,0.13299247106416454,0.27366692873329324
0.30561044176706825,0.07769297717078395,0.9101960784313725,0.1431655563779916,55564.0,4642,55106,458,87429,0.09508709830719564,0.1431655563779916,0.2895892598692419
0.3076144578313253,0.08826659309475011,0.8782352941176471,0.16041114533342882,46886.0,4479,46265,621,96270,0.107628943270728,0.16041114533342882,0.3147840998538176
0.30961847389558234,0.09737400826908034,0.8543137254901961,0.17482194803892065,41131.0,4357,40388,743,102147,0.11834528465884397,0.17482194803892065,0.3344078593905902
0.3116224899598393,0.11038331542955956,0.826078431372549,0.19474426237086,34841.0,4213,33954,887,108581,0.13351883778713047,0.19474426237086,0.3596735362917684
0.31362650602409636,0.1256657328448727,0.8003921568627451,0.21722587340020755,29419.0,4082,28401,1018,114134,0.15114935718940695,0.21722587340020755,0.3859463343607587
0.3156305220883534,0.13473948780653489,0.777843137254902,0.22969139019165077,26608.0,3967,25475,1133,117060,0.16143340821043722,0.22969139019165077,0.3979575458448698
0.31763453815261045,0.15569563987554047,0.7554901960784314,0.2581834020169531,22141.0,3853,20894,1247,121641,0.18508377526708172,0.2581834020169531,0.42671716836113144
0.31963855421686743,0.16949381327334084,0.7386274509803922,0.2757182067703568,19791.0,3767,18458,1333,124077,0.2003723404255319,0.2757182067703568,0.4418768328445748
0.3216425702811245,0.18805603844973923,0.7211764705882353,0.2983210317138454,17302.0,3678,15880,1422,126655,0.22068353093649495,0.2983210317138454,0.46023324490715245
0.3236465863453815,0.20212109309241905,0.7062745098039216,0.31429693294358885,15717.0,3602,14219,1498,128316,0.23578236279849185,0.31429693294358885,0.4712069281285158
0.32565060240963856,0.2172303135028388,0.6901960784313725,0.33045437476530226,14264.0,3520,12684,1580,129851,0.2517306482064191,0.33045437476530226,0.48082176811277455
0.3276546184738956,0.22904733688853776,0.682156862745098,0.34294445265907636,13331.0,3479,11710,1621,130825,0.26413690476190477,0.34294445265907636,0.48877462137177224
0.3296586345381526,0.23784530386740332,0.6752941176470588,0.35178753830439224,12692.0,3444,11036,1656,131499,0.2732465883846398,0.35178753830439224,0.49369266055045874
0.3316626506024096,0.2421759095725892,0.672156862745098,0.3560633601661906,12399.0,3428,10727,1672,131808,0.27770576798444585,0.3560633601661906,0.4960208363478512
0.33366666666666667,0.24615828583796262,0.6690196078431373,0.35989662992458205,12137.0,3412,10449,1688,132086,0.2817785412262156,0.35989662992458205,0.49794226671725866
0.3356706827309237,0.24948316597755463,0.6625490196078432,0.36247586354859473,11886.0,3379,10165,1721,132370,0.2850226061137729,0.36247586354859473,0.4977315578600048
0.3376746987951807,0.2552237671909429,0.6586274509803921,0.36788784842013034,11543.0,3359,9802,1741,132733,0.29085272928789135,0.36788784842013034,0.5004320491046155
0.33967871485943774,0.2612145494540027,0.6519607843137255,0.37298782881821757,11179.0,3325,9404,1775,133131,0.29679020279920026,0.37298782881821757,0.5018261945727309
0.3416827309236948,0.26877147063634876,0.644313725490196,0.37931432529146947,10754.0,3286,8940,1814,133595,0.30423672320568845,0.37931432529146947,0.5035860969778704
0.3436867469879518,0.2800520381613183,0.6331372549019608,0.388334335538184,10172.0,3229,8301,1871,134234,0.3152089027723545,0.388334335538184,0.5056373316630128
0.3456907630522088,0.2953512109121277,0.6241176470588236,0.4009573597027146,9511.0,3183,7594,1917,134941,0.33013192831065385,0.4009573597027146,0.5104724636751452
0.34769477911646585,0.30651039101743327,0.6101960784313726,0.4080508752376582,9029.0,3112,7041,1988,135494,0.34039201960098003,0.4080508752376582,0.5092789578764769
0.3496987951807229,0.3189799331103679,0.5984313725490196,0.41614398691028087,8564.0,3052,6516,2048,136019,0.3518398967075532,0.41614398691028087,0.5092098238120661
0.35170281124497993,0.33112143331121435,0.5870588235294117,0.4234196011879508,8154.0,2994,6048,2106,136487,0.3627507996510614,0.4234196011879508,0.5084573058895456
0.3537068273092369,0.34967046135410423,0.572156862745098,0.43406470806991443,7609.0,2918,5427,2182,137108,0.3791580041580041,0.43406470806991443,0.5075665333101409
0.35571084337349396,0.3637523931078494,0.5588235294117647,0.44066486277541556,7235.0,2850,4985,2250,137550,0.3910537870472009,0.44066486277541556,0.504692757216221
0.357714859437751,0.37668711656441717,0.5417647058823529,0.4443908323281061,6909.0,2763,4572,2337,137963,0.4011324041811847,0.4443908323281061,0.4981070849107626
0.35971887550200804,0.39393493301928456,0.5247058823529411,0.45001261246111157,6541.0,2676,4117,2424,138418,0.4146008924144769,0.45001261246111157,0.49203839223329526
0.361722891566265,0.4056795131845842,0.5098039215686274,0.4518203145364497,6309.0,2600,3809,2500,138726,0.42295679333680375,0.4518203145364497,0.48491178335633556
0.36372690763052207,0.4182088565763384,0.49627450980392157,0.453909612625538,6090.0,2531,3521,2569,139014,0.4317933669987717,0.453909612625538,0.47841373053077274
0.3657309236947791,0.42899050905953406,0.48745098039215684,0.45635612666360714,5923.0,2486,3309,2614,139226,0.43953323903818947,0.45635612666360714,0.474518037793472
0.36773493975903615,0.4419366581725519,0.476078431372549,0.4583726637719464,5738.0,2428,3066,2672,139469,0.44836755798493133,0.4583726637719464,0.46883447902989117
0.36973895582329314,0.4507870282571591,0.466078431372549,0.45830521546322184,5619.0,2377,2896,2723,139639,0.45376450824679293,0.45830521546322184,0.462937716667316
0.3717429718875502,0.4617215390717969,0.45647058823529413,0.4590810491027411,5486.0,2328,2714,2772,139821,0.4606617065062529,0.4590810491027411,0.4575112019495322
0.3737469879518072,0.47668284448195825,0.4429411764705882,0.45919300741945324,5321.0,2259,2480,2841,140055,0.46952943132690395,0.45919300741945324,0.4493018815386451
0.37575100401606426,0.48936636702477526,0.4376470588235294,0.4620639685332781,5197.0,2232,2329,2868,140206,0.4780671692940369,0.4620639685332781,0.4470974720564079
0.37775502008032125,0.5065554231227652,0.4166666666666667,0.4572350726196881,5045.0,2125,2070,2975,140465,0.48560329067641694,0.4572350726196881,0.4319983736531816
0.3797590361445783,0.5156632403328438,0.4131372549019608,0.4587415632484215,4972.0,2107,1979,2993,140556,0.4912796120126841,0.4587415632484215,0.43024585477415667
0.38176305220883533,0.5234629861982434,0.40901960784313723,0.45921849201981285,4913.0,2086,1899,3014,140636,0.4957224334600761,0.45921849201981285,0.4277219602214476
0.38376706827309237,0.5351633986928105,0.40137254901960784,0.45871148459383754,4831.0,2047,1778,3053,140757,0.5017156862745098,0.45871148459383754,0.42249742002063984
